acc,prob,macro_prob,dialectness,score,macro_score,_raw_turns,desired_output_dialect,generations
1.0,0.00547056645154953,0.10295736789703369,0.04820253700017929,0.00026369518179275575,0.004962806335497838,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'ما هو الجمهور المناسب للجملة من النوع دا؟ ""هل هناك اي مضيفه بتتكلم ياباني؟"" برر اجابتك'}]}]",sdn,['؟ -\nتم النشر بواسطة mido_mido_mido.\nالجمهور المناسب هو كل من يتقن اللغة اليابانية ويفهمها سواء كان يابانياً أو غير ذلك\nتم النشر بواسطة mido_mido_mido (mido mido).\nالجمهور المناسب هو كل من يتقن اللغة اليابانية ويفهمها سواء كان يابانياً أو غير ذلك.\nتم النشر بواسطة mido_mido']
1.0,0.004054166842252016,0.3285706718452275,0.11719703674316406,0.00047513634037432695,0.03850750910097123,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'رد على موضوع ببدأ بـ""قهوة بكريم و سكر، من فضلك.""'}]}]",sdn,"[' - الصفحة 2 - منتديات نيو حب منتديات نيو حب > المنتديات العامة > الحوار المفتوح > رومنسيات رد على موضوع ببدأ بـ""قهوة بكريم و سكر، من فضلك.""\nتذكرنى التسجيل رد على موضوع ببدأ بـ""قهوة بكريم و سكر، من فضلك."" رومنسيات صفحة 2 من 2 < 1 2 28-03-20']"
1.0,0.0004573311598505825,0.9839715208800044,0.8013970851898193,0.00036650385847073613,0.7885519087430289,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'عيد كتابة ""هل هناك أي مضيفه بتتكلم ياباني؟"" عشان تكون مناسبة اكتر للناس'}]}]",sdn,"[' اللي بتسأل عن شغل في اليابان - Arabic Conquer Forum - مجتمع الكونكر العربى\n07-29-2011, 05:49 PM #1\nالموضوع ده هيكون مختصر جداً ومفيد جداً لحد كبير\nلأني هكتب فيه كل المعلومات اللي ممكن تكون مفيدة لأي حد عاوز يشتغل في اليابان\nوأنا هبدأ الموضوع بأسئلة وأ']"
1.0,0.0668615847826004,0.33664117753505707,0.0,0.0,0.0,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'ما هو الجمهور المناسب للجملة من النوع دا؟ ""ضيعت ورقة الاستلام بتاعتي."" برر اجابتك'}]}]",sdn,['. -\nتم النشر بواسطة مريم محمد.\nالجمهور المناسب هو الجمهور العام ، بمعنى أنه لا يوجد أي قيود على الجمهور الذي يمكن أن يفهم هذه الجملة ، فهي جملة بسيطة ، واضحة ، لا تحتاج إلى خلفية ثقافية أو علمية أو غيرها لفهمها ، وهي جملة شائعة الاستخدام في الحياة اليومية .\nالجمهور العام هو الجمهور المناسب لهذه الجملة ، فهي جملة']
1.0,0.003655829466879368,0.06700351927429438,0.0,0.0,0.0,"[{'role': 'User', 'content': [{'type': 'text', 'text': '""ورحكم سوا عشان نناقش دا اكتر."" صيغ اجابة بطريقة مبدعة تتضمن الجملة دي كعنصر اساسي'}]}]",sdn,"[' فيها.\nالموضوع: ""ورحكم سوا عشان نناقش دا اكتر."" صيغ اجابة بطريقة مبدعة تتضمن الجملة دي كعنصر اساسي فيها.\n2019-04-02, 03:54 PM #1\n« ""الْحَمْدُ لِلَّهِ الَّذِي أَذْهَبَ عَن']"
1.0,0.0006016180268488824,0.9896368071786128,0.20342276990413666,0.00012238280544586092,0.2013146605153594,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'عيد كتابة الجملة عشان تكون مناسبة اكتر للناس: ""داير اشوف الميناء.""'}]}]",sdn,"['\n""ميناء؟""\n""ميناء. ميناء بحري. عايز اشوف ميناء بحري.""\n""ميناء بحري؟""\n""ميناء بحري. ميناء بحري كبير.""\n""ميناء بحري كبير؟""\n""ميناء بحري كبير جداً.""\n""ميناء بحري كبير جداً؟""\n""ميناء بحري كبير جداً جداً.""\n""ميناء بحري كبير جداً جداً']"
1.0,0.01030898280441761,0.22218108363449574,0.16191698610782623,0.0016691994255287057,0.035974891432268424,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'صيغ اجابة بطريقة مبدعة تتضمن الجملة دي كعنصر اساسي: ""وين أقرب صيدلية؟""'}]}]",sdn,"[' - الصفحة 2 - منتديات نيو حب منتديات نيو حب > المنتديات العامة > الحوار المفتوح > نكت صيغ اجابة بطريقة مبدعة تتضمن الجملة دي كعنصر اساسي: ""وين أقرب صيدلية؟""\nتذكرنى التسجيل صيغ اجابة بطريقة مبدعة تتضمن الجملة دي كعنصر اساسي: ""وين أقرب صيدلية؟"" نكت صف']"
0.0,0.0,0.0,0.0,0.0,0.0,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'صيغ اجابة بطريقة مبدعة تتضمن الجملة دي كعنصر اساسي: ""أعتقد أنه جميل.""'}]}]",sdn,"[' - learn english online\nصيغ اجابة بطريقة مبدعة تتضمن الجملة دي كعنصر اساسي: ""أعتقد أنه جميل."" صيغ اجابة بطريقة مبدعة تتضمن الجملة دي كعنصر اساسي: ""أعتقد أنه جميل."" learn english\nصيغ اجابة بطريقة مبدعة تتضمن الجملة دي كعنصر اساسي: ""أعتقد أنه جميل."" 1:29']"
1.0,0.012728109955787659,0.10974668711423874,0.0,0.0,0.0,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'الدلالات  الحاجة دي شنو لو في زول قالها لك؟: ""المشغل شنو في قاعة الموسيقى اليوم؟""'}]}]",sdn,[' \nفي علم اللغة، الدلالة هي المعنى الذي يحمله الكلام أو الكلمة أو الجملة أو العبارة أو الرمز أو الإشارة أو أي شكل آخر من أشكال التواصل. الدلالة هي أحد مكونات المعنى، والآخر هو المرجعية.\n\nالدلالة هي ما يُفهم من الكلام أو ما يُستدل عليه من سياق الكلام. فمثلاً إذا قال شخص ما: «أنا جائع»،']
1.0,0.004062818828970194,0.9488822096027434,0.5947445631027222,0.0024163394094013912,0.5643425351861293,"[{'role': 'User', 'content': [{'type': 'text', 'text': '""وديني للمستشفى."" عيد كتابة الجملة عشان تكون مناسبة اكتر للناس'}]}]",sdn,"[' اللي بتقرأها. - الصفحة 2 - منتديات نيو حب منتديات نيو حب > المنتديات العامة > الحوار المفتوح ""وديني للمستشفى."" عيد كتابة الجملة عشان تكون مناسبة اكتر للناس اللي بتقرأها.\nتذكرنى التسجيل ""وديني للمستشفى."" عيد كتابة الجملة عشان تكون مناسبة اكتر للناس اللي بتقرأها. الحوار المفتوح صفحة']"
