acc,prob,macro_prob,dialectness,score,macro_score,_raw_turns,desired_output_dialect,generations
0.0,0.0,0.0,0.0,0.0,0.0,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'عاود اكتب هاد الفراز باش تكون بلو ابروبري: ""USER المافيا الجيعانه والحقاره دايما لازملها الضرب وشنهي في اي ملعب في دزاير البوليس ديما يطغي ويحقر خلينا مالسيد قادر نتا تكون داخل لليتاد يبدي يضرب علي جيه URL اما بالنسبه للانديه العاصمه هاذهك معروفين بذاك الشي""'}]}]",dza,['\nالليتاد؟؟؟؟؟؟؟؟؟؟؟؟؟؟؟؟؟؟؟؟؟؟؟؟؟؟؟؟؟؟؟؟؟؟؟؟؟؟؟؟؟؟؟؟؟؟؟؟؟؟؟؟؟؟؟؟؟؟؟؟؟؟؟؟؟؟؟؟؟؟؟؟؟؟؟؟؟؟؟؟؟؟؟؟؟؟؟؟؟؟؟؟؟؟؟']
0.0,0.0,0.0,0.0,0.0,0.0,"[{'role': 'User', 'content': [{'type': 'text', 'text': '""حسب اجواء اليوم تاع الامتحان غدوا نبدا نصوم باه نتعود علي اجواء الراتراباج الي راح يجي في رمضان هه p"" اكتب ريبونس تكون فيهاهاد الفراز هي الصح'}]}]",dza,[' هههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههه']
1.0,0.38265740871429443,0.9936488373205066,0.7226355075836182,0.2765218307768862,0.7180459319169763,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'واش هوما لي امبليكاسيون تاع هادي لوكان قالهالك كاش واحد: ""اذا عن نفس الجزائر لي انا ساكنه فيها فانيس ما رفع راسها بل مرفوع برجالها الحقيقيين و نسائها الحرائر وليس برخيص مثله #انيس_رافع_راس_الجزاير""'}]}]",dza,"[' | أخبار المغرب لوجورنال \';-1!=b.indexOf(""img.youtube.com"")&&(a=\' \');d=a+\'\'+p+\'\'+titlex+""\nAccueil » اخبار دولية » عامة » واش هوما لي امبليكاسيون تاع هادي لوكان قالهالك كاش واحد: ""اذا عن نفس الجزائر لي انا ساكنه فيها فانيس ما رفع راسها بل مرفوع برجالها الحقيقيين و']"
1.0,0.09188221395015717,0.9888832326978445,0.4141988456249237,0.03805750695161736,0.40959429344129,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'اكتب ريبونس تكون فيهاهاد الفراز هي الصح: ""USER انا ما نشجع لا كنزه لا سهيله بصح كي نشوف جزايري يدل راسه يغيضني URL تدعمها ولا متدعمهاش هي URL لا للتحلاب""'}]}]",dza,"[' - مدونة تعلم A variety of educational forums\nاكتب ريبونس تكون فيهاهاد الفراز هي الصح: ""USER انا ما نشجع لا كنزه لا سهيله بصح كي نشوف جزايري يدل راسه يغيضني URL تدعمها ولا متدعمهاش هي URL لا للتحلاب"" شارك الموضوع\nاكتب ريبونس تكون فيهاهاد الفراز هي الصح: ""USER انا ما نشجع لا']"
1.0,0.04018855839967728,0.7144486270844936,0.6626182198524475,0.026629671025230284,0.4734066774547523,"[{'role': 'User', 'content': [{'type': 'text', 'text': '""USER متي تحشمي يالكلبه و تبطلي تنسبي الراي و الاغاني الجزائريه الي المغرب"" ريبوندي علا هاد سوجي'}]}]",dza,"[' - صفحة 2\nموضوع: رد: ""USER متي تحشمي يالكلبه و تبطلي تنسبي الراي و الاغاني الجزائريه الي المغرب"" ريبوندي علا هاد سوجي الأحد 13 سبتمبر 2009 - 19:16\nموضوع: رد: ""USER متي تحشمي يالكلبه و تبطلي تنسبي الراي و']"
1.0,0.9876374006271362,0.9965908619924448,0.3415718376636505,0.33734912187756194,0.3404073721295609,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'عاود اكتب ""USER الفانز المشترك من جيهتي مسموح لكم تتكلمو باسمي و باسم الجزائر لانو عندي حاطين جنسيتك جزائريه مو كي شي ناس ولاد حركه و يجيو"" باش تكون بلو ابروبري'}]}]",dza,[' و تكتبي باسمي و باسم الجزائر و تتهجمي على الناس و تسبيهم و تتهكمي عليهم و تتهجمي على بلدي و تسبيهم و تتهكمي عليهم و تسبيهم و تتهكمي عليهم و تسبيهم و تتهكمي عليهم و تسبيهم و تتهكمي عليهم و تسبيهم و تتهكمي عليهم و تسبي']
0.0,0.0,0.0,0.0,0.0,0.0,"[{'role': 'User', 'content': [{'type': 'text', 'text': '""USER USER هه نعرس بيه بركا ميسالش يجيبو وقتها هه  المهم هو اكهوو"" واش من لديونس يوالمها هاد النوع تاع لي فراز. بروفي لا ريبونس تاعك'}]}]",dza,[' - ههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههه']
1.0,0.9807242155075073,0.9966141260229051,0.6772975921630859,0.6642421497392661,0.6750043478710319,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'قول ""صباح الخير شكون لي ناض بكري كيفي URL"" بكلمات وحدوخرين، و غاردي نفس المعنى'}]}]",dza,"[' - صفحة 2\nموضوع: رد: قول ""صباح الخير شكون لي ناض بكري كيفي URL"" بكلمات وحدوخرين، و غاردي نفس المعنى الأحد 19 أغسطس 2012, 13:19\nصباح النور من صبحت وانا نستنى فيك\nموضوع: رد: قول ""صباح الخير شكون لي ناض بكري']"
0.0,0.0,0.0,0.0,0.0,0.0,"[{'role': 'User', 'content': [{'type': 'text', 'text': '""USER USER USER بصح ما نشوفش عناوين مستفزه كيما لخرين هاد لصحافه الي تعرف تخدم صح الله يبارك"" واش هوما لي امبليكاسيون تاع هادي لوكان قالهالك كاش واحد؟'}]}]",dza,['؟؟؟؟؟؟؟؟؟؟؟؟؟؟؟؟؟؟؟؟؟؟؟؟؟؟؟؟؟؟؟؟؟؟؟؟؟؟؟؟؟؟؟؟؟؟؟؟؟؟؟؟؟؟؟؟؟؟؟؟؟؟؟؟؟؟؟؟؟؟؟؟؟؟؟؟؟؟؟؟؟؟؟؟؟؟؟؟؟؟؟؟؟؟؟؟؟؟؟؟']
1.0,0.24956852197647095,0.9924991528387181,0.35322117805480957,0.0881528873379267,0.35057171998409253,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'قول هاد الفراز بكلمات وحدوخرين، و غاردي نفس المعنى: ""لقد اثبث العلماء مؤخرا ان من بين انواع الكفوف كف تاع المحبه والمعززه والله غير ربي لي يعلم URL URL""'}]}]",dza,"['\nرد: قول هاد الفراز بكلمات وحدوخرين، و غاردي نفس المعنى: ""لقد اثبث العلماء مؤخرا ان من بين انواع الكفوف كف تاع المحبه والمعززه والله غير ربي لي يعلم\nمن طرف عزيزة في الأحد 14 أغسطس 2011 - 16:41\nالوقت/التاريخ الآن هو الأحد 22 سبتمبر 20']"
