acc,prob,macro_prob,dialectness,score,macro_score,_raw_turns,desired_output_dialect,generations
1.0,0.001052263774909079,0.9975669281702721,0.3669627904891968,0.0003861416511713317,0.3660699436610992,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'عاود اكتب هاد الفراز باش تكون بلو ابروبري: ""هز الشبة و الحرمل""'}]}]",dza,"[' - كود: جريدة إلكترونية مغربية شاملة.كود: جريدة إلكترونية مغربية شاملة. عاود اكتب هاد الفراز باش تكون بلو ابروبري: ""هز الشبة و الحرمل"" - كود: جريدة إلكترونية مغربية شاملة.\nالرئيسية > آراء > عاود اكتب هاد الفراز باش تكون بلو ابروبري: “هز الشبة و الحر']"
1.0,0.0022090445272624493,0.9977903011313174,0.34764567017555237,0.0007679647651277904,0.34687747793146306,"[{'role': 'User', 'content': [{'type': 'text', 'text': '""ما نديرك بعيدة ما نبكي عليك"" كما هاد الباساج حكاية'}]}]",dza,[' شعبية مغربية - كود: جريدة إلكترونية مغربية مستقلة\nالرئيسية / ثقافة وفن / “ما نديرك بعيدة ما نبكي عليك” كما هاد الباساج حكاية شعبية مغربية\n“ما نديرك بعيدة ما نبكي عليك” كما هاد الباساج حكاية شعبية مغربية\non 10/07/2019 at 12:0']
1.0,0.9859220385551453,0.9970005823997781,0.27522653341293335,0.27135190488694505,0.2744010141045665,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'اكتب ريبونس تكون فيهاهاد الفراز هي الصح: ""رجعت غمة في فؤادي""'}]}]",dza,"[' - منتديات الجلفة لكل الجزائريين و العرب\n2019-06-15, 14:19 رقم المشاركة : 1\nالسلام عليكم ورحمة الله وبركاته، اخوتي واخواتي الاعزاء،\nالموضوع باين من عنوانه، اكتب ريبونس تكون فيهاهاد الفراز هي الصح:\nرجعت غمة في فؤادي\n2019-0']"
1.0,0.0008517230744473636,0.9974844466196373,0.085292749106884,7.264580249738287e-05,0.08507819064354775,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'ريبوندي علا هاد سوجي: ""لا بعدوك علي لجبال غارقة""'}]}]",dza,"[' - كود: جريدة إلكترونية مغربية شاملة.كود: جريدة إلكترونية مغربية شاملة. ريبوندي علا هاد سوجي: ""لا بعدوك علي لجبال غارقة"" - كود: جريدة إلكترونية مغربية شاملة.\nالرئيسية > آراء > ريبوندي علا هاد سوجي: “لا بعدوك علي لجبال غارقة”\n19/09']"
1.0,0.001695015816949308,0.9977097397058969,0.14471007883548737,0.00024528587249813237,0.14437865508777392,"[{'role': 'User', 'content': [{'type': 'text', 'text': '""ارضي و ارض جدادي"" واش من لديونس يوالمها هاد النوع تاع لي فراز. بروفي لا ريبونس تاعك'}]}]",dza,"[' - كود: جريدة إلكترونية مغربية شاملة.كود: جريدة إلكترونية مغربية شاملة. ""ارضي و ارض جدادي"" واش من لديونس يوالمها هاد النوع تاع لي فراز. بروفي لا ريبونس تاعك - كود: جريدة إلكترونية مغربية شاملة.\nالرئيسية > آراء > “ارضي و ارض جدادي” واش من لديونس يو']"
1.0,0.023265935480594635,0.9972920533036813,0.7462325096130371,0.017361797422179137,0.7442117517539448,"[{'role': 'User', 'content': [{'type': 'text', 'text': '""يانا محر علي و انتيا لا"" اكتب ريبونس تكون فيهاهاد الفراز هي الصح'}]}]",dza,"[' -\nالسلام عليكم ورحمة الله وبركاته شكون منكم عندها ريبونس تكون فيهاهاد الفراز ديال ""يانا محر علي و انتيا لا""\nانا محر علي و انتيا لا\nالصح,\nفراز,\nهاد,\nوانتيا\nالسلام عليكم ورحمة الله وبركاته شكرا على الموضوع اختي\nالسلام عليكم ورحمة الله وبركاته شكر']"
1.0,0.0015350154135376215,0.9977172693179455,0.181919664144516,0.00027924948848741943,0.18150439054550424,"[{'role': 'User', 'content': [{'type': 'text', 'text': '""وصي تاني على الناس"" خرج كيستيون تاع اكزامان من هاد الفراز'}]}]",dza,"['ة - كود: جريدة إلكترونية مغربية شاملة.كود: جريدة إلكترونية مغربية شاملة. ""وصي تاني على الناس"" خرج كيستيون تاع اكزامان من هاد الفرازة - كود: جريدة إلكترونية مغربية شاملة.\nالرئيسية > آراء > “وصي تاني على الناس” خرج كيستيون تاع اكزامان من هاد الفراز']"
1.0,0.001102977548725903,0.99690694452147,0.08731324970722198,9.630455413336438e-05,0.0870431849818668,"[{'role': 'User', 'content': [{'type': 'text', 'text': '""ناس عذوك لايام اذا راك شافي"" واش من لديونس يوالمها هاد النوع تاع لي فراز. بروفي لا ريبونس تاعك'}]}]",dza,"[' - كود: جريدة إلكترونية مغربية شاملة.كود: جريدة إلكترونية مغربية شاملة. ""ناس عذوك لايام اذا راك شافي"" واش من لديونس يوالمها هاد النوع تاع لي فراز. بروفي لا ريبونس تاعك - كود: جريدة إلكترونية مغربية شاملة.\nالرئيسية > آراء > “ناس عذوك لا']"
1.0,0.005772020202130079,0.9974833892774768,0.8929457068443298,0.005154100659310795,0.8906985101038544,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'واش هوما لي امبليكاسيون تاع هادي لوكان قالهالك كاش واحد: ""دعوتي القليله يانا ذيك المبلية""'}]}]",dza,[' - كود: جريدة إلكترونية مغربية شاملة\nالرئيسية الرئيسية واش هوما لي امبليكاسيون تاع هادي لوكان قالهالك كاش واحد: “دعوتي القليله يانا ذيك المبلية”\nواش هوما لي امبليكاسيون تاع هادي لوكان قالهالك كاش واحد: “دعوتي القليله يانا ذيك المبلية”\nالمغرب كود //////']
1.0,0.0006970551330596209,0.9971147960604867,0.6287503242492676,0.00043827364093085297,0.6269362513367733,"[{'role': 'User', 'content': [{'type': 'text', 'text': '""اااه سيدي عبد الرحمن تدير مجهودك و تحسن"" كما هاد الباساج حكاية'}]}]",dza,[' وحدا من بنات الشعب المغربي لي كتعاني من العنوسة و كتحلم بواحد الراجل لي يسترها و يصونها و يخليها تخرج من حالة العزوبية و تعيش حياتها و تحقق احلامها و تفرح و تضحك و تبكي و تعيش الحياة بكل تفاصيلها و لكن هاد الباساج كيتسائل هل فعلا هاد البنت لي كتعاني']
