acc,prob,macro_prob,dialectness,score,macro_score,_raw_turns,desired_output_dialect,generations
1.0,0.015083937905728817,0.9735143263824284,0.005996383726596832,9.044907979090938e-05,0.005837565464328471,"[{'role': 'User', 'content': [{'type': 'text', 'text': '""عندما سافرت إلى الخارج في البداية، ربما كان الناس صبورين ومتفهمين، مع العلم أن المسافرين في بلد جديد بحاجة إلى التكيف."" اكتب رد ابداعي يتضمن هالجملة كعنصر أساسي'}]}]",sau,[' في الرد | تعليم جديد\nالرئيسية » أسئلة » “عندما سافرت إلى الخارج في البداية، ربما كان الناس صبورين ومتفهمين، مع العلم أن المسافرين في بلد جديد بحاجة إلى التكيف.” اكتب رد ابداعي يتضمن هالجملة كعنصر أساسي في الرد\n“عندما سافرت إلى الخارج في البداية، ربما كان الناس صبورين ومتفهمين']
1.0,0.28817787766456604,0.5550241719465703,0.023289119824767113,0.006711409123777157,0.01292602444610582,"[{'role': 'User', 'content': [{'type': 'text', 'text': '""نظراً لاحتواء هذه البيئة الجديدة على موارد ومنافسين مختلفين، ستحتاج المجموعة الجديدة إلى خواص مختلفة أو سبل تكيف لكي تصبح منافس أقوي مقارنة بما احتاجت من قوة سابقاً."" رد على هالنقاش'}]}]",sau,[' بكل بساطة:\nالموضوع: ما هي أفضل طريقة لتعلم البرمجة؟\nالسلام عليكم ورحمة الله وبركاته،،،،،،،،،،،،،،،،،،،،،،،،،،،،،،،،،،،،،،،،،،،،،،،،،،،،،،،،،،،،،،،،،']
1.0,0.019062943756580353,0.12002279353328049,0.0,0.0,0.0,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'رد على هالنقاش لكن ابدأ بـ ""للحصول على أخبار عن البطولات وأماكن شراء تذاكر مباريات البولو، تفقّد رابطة البولو الأرجنتينية.""'}]}]",sau,['\nالرئيسية/السياحة في أمريكا/الأرجنتين/أفضل 10 أنشطة سياحية في بوينس آيرس الأرجنتين\nأفضل 10 أنشطة سياحية في بوينس آيرس الأرجنتين\nأنشطة سياحية في بوينس آيرس الأرجنتين\nتُعد بوينس آيرس واحدة من أكثر المدن إثارة في أمريكا الجنوبية، وهي عاصمة الأرجنتين، وتُعرف']
1.0,0.0061297668144106865,0.042086302884854376,0.01359346229583025,8.332475407392317e-05,0.0005720985714361598,"[{'role': 'User', 'content': [{'type': 'text', 'text': '""ففي نهاية الأمر، القائد هو المسؤول الأساسي عن نجاح وفشل الفريق."" وشي الشريحة اللي جملة مثل هذي تكون موجهة لها؟ فسر اجابتك'}]}]",sau,['. - حسوب I/O\n2019-09-09T19:09:42+00:00\nأعتقد أن هذه الجملة موجهة للمدير أو المسؤول عن الفريق، فهو من يملك السلطة الكاملة على الفريق، وهو من يملك القدرة على اتخاذ القرارات، وهو من يملك القدرة على تحفيز الفريق، وهو من يملك القدرة على إيقاف أي عضو']
1.0,0.1134062185883522,0.6839534998871386,0.0,0.0,0.0,"[{'role': 'User', 'content': [{'type': 'text', 'text': '""النساء: بغض النظر عن الحالة الاجتماعية الفعلية، ينبغي على النساء المسافرات أن تعلن إنهن متزوجات."" وشي الشريحة اللي جملة مثل هذي تكون موجهة لها؟ فسر اجابتك'}]}]",sau,"['.\n""النساء: بغض النظر عن الحالة الاجتماعية الفعلية، ينبغي على النساء المسافرات أن تعلن إنهن متزوجات."" وشي الشريحة اللي جملة مثل هذي تكون موجهة لها؟ فسر اجابتك. #سؤال_اليوم\nسؤال اليوم ٢٧: ""النساء: بغض النظر عن الحالة الاجتماعية الفعلية، ينبغي على النساء المسافرات أن تعلن إنه']"
1.0,0.01001990120857954,0.7135887930635363,0.0,0.0,0.0,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'وش آثار ""يعتمد كثير من الإيقاعات المرصودة في علم وظائف الأعضاء والسلوك بشكل حاسم في كثير من الأحيان على وجود دورات ذاتية وإنتاجها من خلال الساعات البيولوجية."" اذا احد قاله لك؟'}]}]",sau,[' - 2019\nال ساعات البيولوجية هي آليات بيولوجية تسمح للكائنات الحية بتوليد دورات ذاتية في السلوك أو في وظائف الجسم ، والتي تحدث في غياب الإشارات الخارجية. على سبيل المثال ، يمكن للبشر أن يناموا ويستيقظوا في أوقات محددة ، أو أن يجوعوا أو يشعروا بالجوع في أوقات محددة من اليوم ، أو']
1.0,0.002544246381148696,0.028952192224096507,0.0,0.0,0.0,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'اكتب رد ابداعي يتضمن ""تتميز معظم رحلات البلطيق المتميزة بإقامة طويلة في سانت بطرسبرغ، روسيا."" كعنصر أساسي'}]}]",sau,[' | منتدي رحلات تايلاند\nبادئ الموضوع محمد عادل\nتاريخ البدء 1/12/19\nالوسوم ابداعي البلطيق بطرسبرغ بطرسبورغ تتميز رحلات روسيا سانت معظم\nتتميز معظم رحلات البلطيق المتميزة بإقامة طويلة في سانت بطرسبرغ، روسيا.\nتعد سانت بطرسبرغ واحدة من أكثر المدن الروسية زيارة، وهي مدينة رائعة حقً']
1.0,0.013002936728298664,0.40928251575678587,0.0,0.0,0.0,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'رد على هالنقاش لكن ابدأ بـ ""عندما تتم تربيته من قبل حيوانات غير بشرية، يظهر الطفل الوحشي سلوكيات (ضمن الحدود المادية) تشبه تماماً سلوكيات حيوان الرعاية الخاصة، مثل الخوف من البشر أو عدم الاكتراث بهم.""'}]}]",sau,['\nالطفل الوحشي هو طفل تم التخلي عنه من قبل والديه، أو طفل نشأ في بيئة معزولة عن المجتمع البشري، أو طفل نشأ في بيئة غير بشرية.\nأغلب الحالات التي تم توثيقها كانت لطفل وحشي نشأ في بيئة غير بشرية، مثل طفل نشأ بين حيوانات، أو في غابة، أو في كهف، أو في مكان مع']
1.0,0.009389347396790981,0.037635737855453044,0.0,0.0,0.0,"[{'role': 'User', 'content': [{'type': 'text', 'text': '""نظريتان شائعتان للمحتوى هما تسلسل ماسلو الهرمي للاحتياجات و نظرية العامل الثاني لهيرزبرج."" اعد كتابة هذا باسلوبك الخاص، لكن مع انك تحافظ على المعنى الأساسي'}]}]",sau,['. | تعليم جديد\nالرئيسية » أسئلة » “نظريتان شائعتان للمحتوى هما تسلسل ماسلو الهرمي للاحتياجات و نظرية العامل الثاني لهيرزبرج.” اعد كتابة هذا باسلوبك الخاص، لكن مع انك تحافظ على المعنى الأساسي.\n“نظريتان شائعتان للمحتوى هما تسلسل ماسلو الهرمي للاحتياجات و نظرية']
1.0,0.7383753061294556,0.9295228975825012,0.024953145533800125,0.018424786472412524,0.023194520140375742,"[{'role': 'User', 'content': [{'type': 'text', 'text': '""لقد توصلتْ إلى هذا الاستنتاج بسبب كثرة التعليقات الإيجابية والتشجيعات التي أر سلها لها إناث وذكور يشجعون اعتبار أدوية منع الحمل ضرورة طبية."" اكتب قصة تبدأ بهالجملة'}]}]",sau,"['. | التعليم المستمر في جامعة الملك عبد العزيز\n""لقد توصلتْ إلى هذا الاستنتاج بسبب كثرة التعليقات الإيجابية والتشجيعات التي أرسلها لها إناث وذكور يشجعون اعتبار أدوية منع الحمل ضرورة طبية."" اكتب قصة تبدأ بهالجملة.\n""لقد توصلتْ إلى هذا الاستنتاج بسبب كثرة التعليقات الإيجابية والتشجيعات التي أرسلها لها']"
