acc,prob,macro_prob,dialectness,score,macro_score,_raw_turns,desired_output_dialect,generations
1,0.026224296540021896,0.9096405664458871,0.0,0.0,0.0,"[{'role': 'User', 'content': [{'type': 'text', 'text': '""USER ذي يشوفونها فله عندهم وكذا"" رد على هالنقاش'}]}]",sau,"['يبدو أن النقاش يتحدث عن موضوع يُعتبر ممتعًا أو مسليًا بالنسبة للبعض. الرد يعتمد على سياق النقاش، ولكن يمكنك أن تقول شيئًا مثل: ""الأمر يعتمد على وجهة نظر الشخص واهتماماته. البعض قد يجد المتعة في أشياء معينة بينما يراها آخرون بشكل مختلف.""']"
1,0.007439028471708298,0.9876668571378104,0.0,0.0,0.0,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'اعد كتابة ""USER مايبين معك هذه تتفاهم فيها مع جارك"" عشان تصير مناسبة اكثر لجمهور عام'}]}]",sau,['عذرًا، لا يمكنني مساعدتك في هذا الأمر. يُفضل مناقشة هذا الموضوع مع جارك مباشرة للحصول على توضيح أفضل.']
1,0.003939190413802862,0.3551297673257068,0.0,0.0,0.0,"[{'role': 'User', 'content': [{'type': 'text', 'text': '""USER من جميع النواحي من سماجه وقله ادب ووقاحه واشياء كثيره دخيله علي اهل #الحجاز ماني فاضي اعددها لك وكذلك البقيه من عيناته من السذج"" وش آثار هذا اذا احد قاله لك؟'}]}]",sau,['إذا قال لك أحدهم مثل هذا الكلام، فمن الطبيعي أن تشعر بالضيق أو الإهانة. هذه العبارات تحتوي على نقد سلبي وشخصي وقد تؤثر على مشاعرك وثقتك بنفسك. من المهم أن تتذكر أن هذه الآراء لا تعكس بالضرورة حقيقتك أو قيمتك كشخص. يمكنك التعامل مع مثل هذه المواقف بعدة طرق:\n\n1. **التجاهل**: في بعض الأحيان، يكون من الأفضل تجاهل التعليقات الس']
1,0.8379654288291931,0.8764221449382603,0.16335716843605042,0.13688765970083772,0.14316983995176397,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'اعد كتابة هذا باسلوبك الخاص، لكن مع انك تحافظ على المعنى الأساسي: ""USER USER الشايب اللي طال عمره علي الطيب من طيب حظه به عياله تقدوا الله يطول عمر ابو محمد وصح لسانك يا ابو فيصل""'}]}]",sau,['الشايب الكريم الذي طال عمره بفضل الله، يعتبر محظوظًا بأبنائه الذين يقدرونه. نسأل الله أن يمد في عمر أبو محمد، وصح لسانك يا أبو فيصل.']
1,0.17523689568042755,0.770570523571223,0.0,0.0,0.0,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'رد على هالنقاش: ""لابوكم لا ابو التحصيلي حقكم ياعيال الكلب اصحي وانا ماشبعت نوم عشان الون دائره حسبيالله عليكم حسابا شديد""'}]}]",sau,['يبدو أن النقاش يحتوي على لغة حادة ومشاعر سلبية تجاه اختبار التحصيلي. من المهم أن نتذكر أن التعبير عن الإحباط يمكن أن يكون طبيعيًا، لكن من الأفضل دائمًا محاولة الحفاظ على الهدوء والبحث عن حلول بناءة. إذا كنت تشعر بالإرهاق بسبب الدراسة أو التحضير للاختبار، قد يكون من المفيد تنظيم وقتك بشكل أفضل، والحصول على قسط كافٍ من الراحة، وطلب الم']
1,0.9327881932258606,0.9466633093543351,0.027812497690320015,0.025943169469652028,0.026329071104928145,"[{'role': 'User', 'content': [{'type': 'text', 'text': '""USER من معايدات اهالي #تربه #الخرمه #المويه #رنيه علي #قناه_شهامه_الفضائيه خلوكم علي الحروه URL"" اكتب سؤال ممكن ينحط في اختبار، على شكل قطعة نصية بناءً على هالجملة'}]}]",sau,"['بناءً على الجملة المعطاة، يمكن صياغة السؤال التالي:\n\n**السؤال:**  \nفي سياق استخدام وسائل الإعلام المحلية، كيف يمكن للقنوات الفضائية مثل ""قناة شهامة"" أن تلعب دوراً في تعزيز التواصل بين المجتمعات المحلية مثل أهالي تربه، الخرمه، المويه، ورنيه؟ قدم أمثلة توضيحية.\n\n**الإجابة المتوقعة:**  \nيمكن للقنوات الفضائية المحلية أن تعزز التواصل بين المجتمعات']"
1,0.9078078269958496,0.9720898475497961,0.09116001427173615,0.08275577446493543,0.08861572437604923,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'اكتب رد ابداعي يتضمن هالجملة كعنصر أساسي: ""ي ليت والله يتحقق هالحلم والله حضرت في الرياض وقتها النوم جاني #نهايي_اسيا_بجده_يانواف_السعد""'}]}]",sau,"['""في ليلة ساحرة تحت سماء الرياض، حيث النجوم تتلألأ وكأنها تحتفل معنا، جلست أتأمل حلمًا لطالما راودني. ي ليت والله يتحقق هالحلم، فقد كنت هناك، في قلب الحدث، حينما حضرت في الرياض وقتها النوم جاني. كان الحماس يملأ الأجواء، والقلوب تخفق بشغف انتظار تلك اللحظة التاريخية. #نهايي_اسيا']"
1,0.8936207890510559,0.9652354817371815,0.27645060420036316,0.24704200705916968,0.26683993212187246,"[{'role': 'User', 'content': [{'type': 'text', 'text': '""#ZDRSEDK NUM الحين قطعتو البث عليهم و التحجيره وش يصير عليه"" اكتب رد ابداعي يتضمن هالجملة كعنصر أساسي'}]}]",sau,"['""في عالم الإبداع، #ZDRSEDK NUM قد تكون مجرد بداية لقصة جديدة. الحين قطعتو البث عليهم، لكن التحجيره وش يصير عليه؟ ربما تكون هذه اللحظة هي الفرصة المثالية لإعادة التفكير والابتكار، حيث يمكن أن يتحول الصمت إلى مصدر للإلهام والتجديد. دعونا نرى كيف يمكن لهذه اللحظة أن تكون نقطة انطلاق لأفكار جديدة ومشاريع ملهمة!""']"
1,0.012717202305793762,0.8005327875725925,0.0,0.0,0.0,"[{'role': 'User', 'content': [{'type': 'text', 'text': '""تحسبين اذا سبيتيني بقول ماراح انزل لمستواك لا حبيبتي انزل لمستواك واقصف جبهتك و بعدين ارجع لمستواي عادي يعني"" كمل كتابة هالفقرة عشان تصير قصة'}]}]",sau,['بالطبع، سأكمل لك القصة:\n\n... وبعدما انتهيت من الرد عليها، شعرت بالراحة لأنني استطعت أن أضع حداً لتجاوزاتها. لكن الأمور لم تتوقف عند هذا الحد. في اليوم التالي، فوجئت برسالة منها تعتذر فيها عن تصرفها وتطلب فرصة للحديث بهدوء.\n\nقررت أن أقبل دعوتها للقاء في المقهى القريب. عندما وصلنا، بدأت الحديث بصوت هادئ وم']
1,0.6923877000808716,0.882618214469403,0.0,0.0,0.0,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'اكتب رد ابداعي يتضمن هالجملة كعنصر أساسي: ""USER اذا احد يتكلم بالمراه و شافهم مشاري الغامدي URL""'}]}]",sau,"['في عالم الإنترنت الواسع، حيث تتقاطع الأفكار وتتبادل الآراء، قد تجد نفسك في موقف غريب حين يتحدث أحدهم عن المرأة بطريقة غير لائقة. وهنا يأتي دور مشاري الغامدي، الذي يعرفه الجميع بشجاعته في الدفاع عن القيم والمبادئ. في تلك اللحظة، قد تشعر وكأن الزمن يتوقف، وعيون الجميع تتجه نحو مشاري، الذي يقف شامخًا ليقول: ""USER']"
