estimator,completion,generations,finish_reasons,turns,response_spBLEU,response_chrF,_raw_turns,from_cache,chat_preamble,documents,dialectid_score,dialectid_prob,dialectness,macro_prob,macro_score,desired_output_dialect,too_few_tokens,error,error_traceback
OpenAIAPI:gpt-4o-2024-08-06,Are there any stewardesses who speak Japanese?,['Is there any flight attendant who speaks Japanese?'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d399c6ac0>,11.208466750961147,47.64067976121332,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nفيه أى مضيفة بتتكلم ياباني؟\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,"Coffee with cream and sugar, please.","['Coffee with cream and sugar, please.']",['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d3987e1f0>,100.00000000000004,100.0,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nقهوة بالكريمة والسكر، من فضلك.\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,Is there any stewardess who speaks Japanese?,['Is there any flight attendant who speaks Japanese?'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d3987e0d0>,46.92470064105599,67.99737517292182,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nفيه اى مضيفة بتتكلم ياباني؟\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,I lost my claim tag.,['I lost my receipt.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d3987e910>,32.46679154750991,41.54928171114026,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nضيعت ورقة الاستلام بتاعتي.\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,Let's get together to discuss this further.,"[""Let's be together so we can discuss this more.""]",['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d3987e9a0>,17.242221289766636,46.406506393945364,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nخلينا نكون سوا عشان نناقش ده اكتر .\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,I want to see the harbor.,['I want to see the port.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d3987e8e0>,55.780028607687655,67.42333511310899,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nعاوز أشوف المينا.\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,Where's the nearest chemist?,['Where is the nearest pharmacy?'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d3987e610>,20.612390921238426,49.448850581948726,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nفين أقرب صيدلية؟\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,I think it's scenic.,['I think the view is breathtaking.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d3987e5b0>,9.287528999566801,30.170193492639815,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nمتهيألي ان المنظر خلاب .\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,What is playing at the concert hall today?,['What will be played in the concert hall today?'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d3987e370>,41.11336169005198,62.45523336577436,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nايه اللي حيتعزف في قاعة الحفلات الموسيقية النهاردة؟\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,Take me to the hospital.,['Take me to the hospital.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d3987ef10>,100.00000000000004,100.0,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nخدني للمستشفى.\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,"Oh, it's nothing. You're here, anyway.","['Oh, nothing at all. The important thing is that you are here, anyway.']",['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d3987eb50>,18.295654224495205,51.65348145383829,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nأوة، لا ولا حاجه . المهم انك هنا، على اى حال .\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
