estimator,completion,generations,finish_reasons,turns,response_spBLEU,response_chrF,_raw_turns,from_cache,chat_preamble,documents,dialectid_score,dialectid_prob,dialectness,macro_prob,macro_score,desired_output_dialect,too_few_tokens,error,error_traceback
OpenAIAPI:gpt-4o-2024-08-06,Are there any stewardesses who speak Japanese?,['Are there any flight attendants who speak Japanese?'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d39919fa0>,37.99178428257963,67.68443263123511,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nفي شي مضيفات بيحكوا ياباني؟\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,"Coffee with cream and sugar, please.","['Coffee with cream and sugar, please.']",['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d3979eac0>,100.00000000000004,100.0,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nقهوة مع كريما وسكر، لو سمحت.\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,Is there any stewardess who speaks Japanese?,['Is there a stewardess who speaks Japanese?'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d3979e610>,74.19446627365011,85.91434816176996,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nفي شي مضيفة بتحكي ياباني؟\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,I lost my claim tag.,['I lost my receipt card.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d39789a00>,26.269098944241588,40.3256044602941,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nضيعت بطاقة الاستلام تبعي.\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,Let's get together to discuss this further.,"[""Let's meet to discuss this topic more broadly.""]",['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d39789a30>,22.03359678996931,43.85183184603803,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nخلينا نلتقي لناقش هالموضوع بشكل أوسع.\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,I want to see the harbor.,['I want to see the port.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d39789970>,55.780028607687655,67.42333511310899,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nبدي شوف الميناء.\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,Where's the nearest chemist?,['Where is the nearest pharmacy?'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d39789910>,20.612390921238426,49.448850581948726,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nوين أقرب صيدلي؟\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,I think it's scenic.,['I see it very nice.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d397893a0>,7.654112967106117,15.696839742483467,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nشايفه كتير حلو.\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,What is playing at the concert hall today?,['What will be played in the concert hall today?'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d39789580>,41.11336169005198,62.45523336577436,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nشو رح ينعزف بقاعة الحفلات الموسيقية اليوم؟\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,Take me to the hospital.,['Take me to the hospital.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d39789460>,100.00000000000004,100.0,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nخدني عالمستشفى.\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,"Oh, it's nothing. You're here, anyway.","[""No, it's not a problem. You're here, anyway.""]",['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d39789370>,60.26080978557135,70.02975011168672,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nلا، مو مشكلة. أنت هون، على كل حال.\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,"You were supposed to take flight eight two zero, which took off fifteen minutes ago. All right. I can arrange another flight for you.","['You were supposed to travel on flight number 820, which took off fifteen minutes ago. No problem. I can arrange another flight for you.']",['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d39789d90>,62.36555681133301,72.9762784714803,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nكنت المفروض تسافر برحلة رقم تمانة اتنين صفر، يللي أقلعت من ربع ساعة. مو مشكلة. فيني دبرلك رحلة تانية.\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,The tooth is loose.,['The tooth is moving.'],['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d39789d60>,45.48019047027906,58.3198593332771,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nالسن عم يتحرك.\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
OpenAIAPI:gpt-4o-2024-08-06,"A non-smoking seat, please.","['A non-smoking seat, please.']",['stop'],<wandb.sdk.data_types.html.Html object at 0x7f7d39789e80>,100.00000000000004,100.0,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Syrian Arabic into English. Output only the translation, do NOT output anything else before nor after it.\nمقعد لغير المدخنين، رجاءً.\nTranslation:'}]}]",True,,(),0.0,0.0,0.0,0.0,0.0,en,False,None,None
