acc,prob,macro_prob,dialectness,score,macro_score,_raw_turns,desired_output_dialect,generations
1,0.005719240289181471,0.03514382289722562,0.0,0.0,0.0,"[{'role': 'User', 'content': [{'type': 'text', 'text': '""لما سافرت للخارج في البداية ، ممكن كانو الناس صبورين ومتفهمين ، بيعرفوا انو المسافرين ببلد جديد بيحتاجو للتكيف."" صمّم سؤال امتحان بصيغة مقال، بناءً على الجملة'}]}]",pse,['اكتب مقالًا من ٣٠٠ كلمة عن تجربتك في السفر إلى بلد أجنبي لأول مرة. تحدث عن التحديات التي واجهتها وكيف كان رد فعل الناس حولك صبورًا ومتفهمًا، وأهمية التكيف مع الثقافة الجديدة والاختلافات بين بلدك والبلد الذي سافرت إليه. اشرح كيف ساعدتك صبر وتفهم المحليين']
1,0.010043649934232235,0.0854323385283351,0.0,0.0,0.0,"[{'role': 'User', 'content': [{'type': 'text', 'text': '""هاي البيئة الجديدة عندها موارد مختلفة ومنافسين مختلفين ، لهيك رح يحتاج السكان الجداد لميزات أو تعديلات مختلفة ليكونوا منافسين قويين عن ما كانوا بحاجته من قبل."" صمّم سؤال امتحان بصيغة مقال، بناءً على الجملة'}]}]",pse,['اكتب مقالًا من ٣٠٠ إلى ٤٠٠ كلمة حول التطور البيولوجي، مع التركيز على مفهوم التكيف. اشرح كيف أن البيئات المتغيرة تتطلب سمات وتكيفات جديدة عند الكائنات الحية لضمان بقائها وتفوقها على المنافسين. تأكد من تضمين الأمثلة ذات الصلة التي توضح أهمية التكيف في عملية التطور']
1,0.00873652845621109,0.03244310896843672,0.0,0.0,0.0,"[{'role': 'User', 'content': [{'type': 'text', 'text': '""لتاخد أخبار البطولات وأماكن شراء تذاكر مباريات البولو ،شوف موقع Asociacion Argentina de Polo."" اكتب قصة بتبلش بهاي الجملة'}]}]",pse,"['في عالم الرياضة الحماسية، حيث يمتطي اللاعبون صهوات الخيول بمهارة فائقة، تنطلق كرة صغيرة بيضاء في ميدان أخضر واسع. نعم، إنها رياضة البولو التي تحظى بشعبية كبيرة في أرجاء الأرجنتين.\n\nكان ""خوسيه"" شاباً متحمساً لرياضة البولو، يقضي معظم أوقاته يمارس هذه الرياضة مع أصدق']"
1,0.016265494748950005,0.0934096286073327,0.0,0.0,0.0,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'رد على موضوع يبدأ بـ""بعد كل إشي ، القائد هو المسؤول بالنهاية عن نجاح وفشل الفريق.""'}]}]",pse,['صحيح، القائد يلعب دوراً حاسماً في نجاح وفشل الفريق. فهو الذي يضع الرؤية، ويوجه الأعضاء، ويوفر البيئة الداعمة التي تشجع على العمل الجماعي الفعال.  المسؤولية النهائية عن نجاح الفريق أو فشله تقع على عاتق القائد، حيث أن لديه السلطة لتوجيه الفريق نحو هدف مشترك وإلهام أعضائه للوصول إلى النجاح.']
1,0.009202423505485058,0.067313885781914,0.0,0.0,0.0,"[{'role': 'User', 'content': [{'type': 'text', 'text': '""المرأة: من المستحسن أن تقول أي مسافرة إنها متزوجة بغض النظر عن حالتها الاجتماعية الفعلية."" رد على هالموضوع'}]}]",pse,['هذه نصيحة مثيرة للاهتمام والتي قد تكون ذات صلة في بعض الثقافات والمجتمعات. ومن المؤكد أن السلامة يجب أن تكون أولوية قصوى بالنسبة لأي مسافر، ولا ينبغي التقليل من شأن المخاطر المحتملة التي قد تواجهها النساء اللواتي يسافرن بمفردهن.  ومع ذلك، فإن افتراض أن جميع النساء المتزوجات أكثر أماناً من غير المتزوجات، أو أن كون']
1,0.03859241306781769,0.2879456430673599,0.0,0.0,0.0,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'شو هي نتائج ""بالعادة بتعتمد كثير من الإيقاعات المرصودة في علم وظائف الأعضاء والسلوك على وجود دورات داخلية وإنتاجها من خلال الساعات البيولوجية."" إذا حدا قلك ياه؟'}]}]",pse,['يمكن أن تكون النتائج كما يلي:\n\n1. الدورات الداخلية: تفترض الجملة أن هناك دورات داخلية أو ساعات بيولوجية تحدث في جسم الكائن الحي. هذه الدورات الداخلية تحكم العديد من العمليات الفسيولوجية والسلوكية، مثل نمط النوم والاستيقاظ، وتنظيم درجة حرارة الجسم، والتمثيل الغذائي، وإنتاج الهرمونات.\n\n2. التنبؤ بالسلوك: من خلال فهم وتفس']
1,0.04229113087058067,0.17115598544478416,0.0,0.0,0.0,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'صيغ رد مبدع  بيضمن هاي الجملة كعنصر أساسي: ""بتتميز معظم رحلات البلطيق بإقامة طويلة في سانت بطرسبرغ ، روسيا.""'}]}]",pse,"['""إذا كنت تبحث عن مغامرة رائعة على بحر البلطيق، فلا تفوت رحلة العمر التي تستحقها حقًا! رحلات البلطيق الساحرة تقدم إقامة أطول في مدينة سانت بطرسبرغ الساحرة، روسيا. ستستمتع هناك بالجمال الساحر والمعمار الفخم الذي سيأسر قلبك، بالإضافة إلى تجربة ثقافة فريدة من نوعها ستتركك بأجمل الذ']"
1,0.03172757104039192,0.09860810451209545,0.0,0.0,0.0,"[{'role': 'User', 'content': [{'type': 'text', 'text': '""لما يتربى من حيوانات مش بشرية ، فالطفل الوحشي حيظهر سلوكيات (ضمن الحدود المادية) بتشبه تمامًا سلوكيات الحيوانات اللي تربى معها ، متل خوفه من البشر أو عدم مبالاته فيهم."" اكتب قصة بتبلش بهاي الجملة'}]}]",pse,['في غابة كثيفة الأشجار، حيث تُسمع أصوات الطيور وتنبعث رائحة التراب والرطوبة، عاش طفل وحشي بين الحيوانات البرية. كان قد هُجر من قبل عائلته البشرية عندما كان لا يزال رضيعاً، وتربى بين ذئاب كانت تتجول في الغابة.\n\nنشأ الطفل وسط القطيع، وتعلم عادات الذئاب وسلوكياتها. ركض']
1,0.09179194271564484,0.4378209449350834,0.0,0.0,0.0,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'شو هي نتائج ""نظريتن معروفين للمحتوى همه التسلسل الهرمي لنظرية الاحتياجات لماسلو ونظرية العامل الثاني لهيرزبرج."" إذا حدا قلك ياه؟'}]}]",pse,"['نظريتا المحتوى اللتان أشير إليهما في سؤالك هما ""تسلسل هيرم ماسلو الهرمي للاحتياجات"" و ""نظرية العاملين لهيرزبرغ"".\n\n1. تسلسل هيرم ماسلو الهرمي للاحتياجات: هذه النظرية اقترحها أبو النفس الإنسانية ماسلو في عام 1943، وهي تصف تسلسلاً هرمياً من الاحتياجات البشرية التي']"
1,0.022123413160443306,0.41831198148429394,0.0,0.0,0.0,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'شو هي نتائج هاد إذا حدا قلك ياه؟: ""وصلت لهاي الخلاصة بسبب التعليقات الإيجابية الكثيرة والتشجيع الي اجاها من كل من الأفراد الإناث والذكور اللي بتحث انه أدوية منع الحمل لازم يعتبروها ضرورة طبية.""'}]}]",pse,['النتيجة التي يمكن استخلاصها من هذا البيان هي أن هناك دعماً واسعاً من كلا الجنسين للرأي القائل بأن أدوية منع الحمل يجب أن تعتبر ضرورة طبية. يبدو أن هذا الرأي مدعوم بشكل خاص من قبل النساء، اللواتي استقبلن الفكرة بشكل إيجابي وكثيراً ما شجعن عليها. يمكن أن يكون لهذا الأمر تأثير كبير على الصحة والإنجاب، حيث أنه قد يشير']
