estimator,completion,generations,finish_reasons,turns,response_spBLEU,response_chrF,dialectid_score,dialectid_prob,dialectness,macro_prob,macro_score,_raw_turns,from_cache,chat_preamble,desired_output_dialect,too_few_tokens,error,tool_calls,tool_results
Blobheart:command-r,فيه أى مضيفة بتتكلم ياباني؟,['هل فيه ستيواردات بيتكلموا ياباني؟'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3f2902a90>,20.448007360218387,30.36594726334314,0.4429711111157175,0.5960685014724731,0.7431547045707703,0.9493091106414795,0.7054835316651094,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Modern Standard Arabic into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.\nهل توجد مضيفات يتحدثن اليابانية ؟\nTranslation:'}]}]",True,,egy,False,None,None,None
Blobheart:command-r,قهوة بالكريمة والسكر، من فضلك.,['كوباية قهوة باللبن وسكر ، لو سمحت .'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3f28b9e50>,6.285596338261262,27.403053081765105,0.9292244133813625,0.9851019382476807,0.9432774186134338,0.9860776477726176,0.9301447781433616,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Modern Standard Arabic into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.\nقهوة مع القشدة والسكر ، من فضلك .\nTranslation:'}]}]",True,,egy,False,None,None,None
Blobheart:command-r,فيه اى مضيفة بتتكلم ياباني؟,['هل فيه ستيوارديس بيتكلموا ياباني؟'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3f28b9d60>,18.798317647335093,30.882547856620345,0.6622506884729624,0.8827499747276306,0.7502132058143616,0.9676249772310257,0.7259250361945364,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Modern Standard Arabic into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.\nهل هناك مضيفات يتحدثن اليابانية ؟\nTranslation:'}]}]",True,,egy,False,None,None,None
Blobheart:command-r,ضيعت ورقة الاستلام بتاعتي.,['فقدت كارت المطالبة .'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3f28b9c70>,3.7954847898457067,11.262019798451675,7.670521812194048e-05,0.03426312655210495,0.0022387104108929634,0.23436268419027328,0.0005246701810215845,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Modern Standard Arabic into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.\nفقدت بطاقة المطالبة .\nTranslation:'}]}]",True,,egy,False,None,None,None
Blobheart:command-r,خلينا نكون سوا عشان نناقش ده اكتر .,['ييجي نتجمع ونشوف الموضوع أكتر .'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3f28b9b80>,6.9161417925511355,11.376216004976154,0.8517901843715947,0.9368681907653809,0.9091889262199402,0.9379606863949448,0.8527834692999379,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Modern Standard Arabic into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.\nدعنا نجتمع لنبحث الأمر أكثر .\nTranslation:'}]}]",True,,egy,False,None,None,None
Blobheart:command-r,عاوز أشوف المينا.,['عايز أشوف الميناء .'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3f28b9a90>,20.556680845025987,59.33761706470852,0.7723617694891161,0.9917908906936646,0.7787546515464783,0.9926029206253588,0.772994141575618,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Modern Standard Arabic into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.\nأريد أن أرى الميناء .\nTranslation:'}]}]",True,,egy,False,None,None,None
Blobheart:command-r,فين أقرب صيدلية؟,['فيه صيدلية قريبة هنا ؟'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3f28b99a0>,20.556680845025987,28.00049258721225,0.1411218437745143,0.4080806076526642,0.34581854939460754,0.4111256883479655,0.1421748891633529,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Modern Standard Arabic into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.\nأين أقرب صيدلية ؟\nTranslation:'}]}]",True,,egy,False,None,None,None
Blobheart:command-r,متهيألي ان المنظر خلاب .,['أفتكر إنه منظر رائع .'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3f28b98b0>,4.278179264606695,13.189000769491422,0.15916713631296986,0.4814031720161438,0.33063167333602905,0.7757207751274109,0.25647785792189737,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Modern Standard Arabic into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.\nأظن أنه بديع المنظر .\nTranslation:'}]}]",True,,egy,False,None,None,None
Blobheart:command-r,ايه اللي حيتعزف في قاعة الحفلات الموسيقية النهاردة؟,['هيتم عرض ايه في قاعه الحفلات الموسيقيه النهارده ؟'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3f28b97c0>,27.32689672716394,44.43424417296089,0.5867178333280876,0.9864315390586853,0.5947881937026978,0.9873276229482144,0.5872508134461467,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Modern Standard Arabic into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.\nماذا سيعرض في قاعة الحفلات الموسيقية اليوم ؟\nTranslation:'}]}]",True,,egy,False,None,None,None
Blobheart:command-r,خدني للمستشفى.,['ودّيني للمستشفي .'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3f28b96d0>,11.044795567078939,50.00675348790957,0.08317923723517406,0.2481444776058197,0.3352048695087433,0.5156992971897125,0.1728649156202282,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Modern Standard Arabic into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.\nخذني إلى المستشفى .\nTranslation:'}]}]",True,,egy,False,None,None,None
Blobheart:command-r,أوة، لا ولا حاجه . المهم انك هنا، على اى حال .,['آه ياعم ده كلام بسيط ، انت هنا أصلاً .'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3f28b95e0>,2.923637789252517,10.402805513787518,0.8918844294535901,0.983909547328949,0.9064699411392212,0.9844836912234314,0.8924048736358271,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Modern Standard Arabic into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.\nآوه , الأمر بسيط ، هل أنت هنا ، على أية حال .\nTranslation:'}]}]",True,,egy,False,None,None,None
Blobheart:command-r,انت كان المفروض تاخد الرحلة تمانية اتنين صفر، اللي اقلعت من خمستاشر دقيقة . على الى حال انا اقدر ارتب رحلة جديدة عشانك .,['كان المفروض تسافر على الرحلة رقم ٨٢٠ اللي إقلاعها كان من ربع ساعة . أوكي ، أقدر أظبطك على رحلة تانية .'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3f28b94f0>,12.293407966692428,27.097877620428246,0.0021125285536815197,0.006096473895013332,0.3465164601802826,0.008205851772800088,0.002843462709074783,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Modern Standard Arabic into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.\nكان يفترض أن تسافر على الطائرة رقم ثمانية اثنان صفر التي أقلعت منذ خمس عشرة دقيقة . حسنا . بإمكاني تنظيم رحلة أخرى .\nTranslation:'}]}]",True,,egy,False,None,None,None
Blobheart:command-r,السنة ملخلخة.,['السنة متقلقلة .'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3f28b9400>,14.535768424205482,39.049530403195185,0.0018691460798703208,0.004398347809910774,0.424965500831604,0.005320746335200965,0.0022611336311366,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Modern Standard Arabic into Egyptian Arabic. Output only the translation, do NOT output anything else before nor after it.\nإن "" السنة "" متقلقلة .\nTranslation:'}]}]",True,,egy,False,None,None,None
