estimator,completion,generations,finish_reasons,turns,response_spBLEU,response_chrF,dialectid_score,dialectid_prob,dialectness,macro_prob,macro_score,_raw_turns,from_cache,chat_preamble,desired_output_dialect,too_few_tokens,error,tool_calls,tool_results
Blobheart:command-r,فيه مضيفات يتكلمون ياباني؟,['هل في مضيفات يتكلمن ياباني؟'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3f29dc9a0>,53.107253497886994,58.71989573779168,0.0014275061478720083,0.006646777968853712,0.21476663649082184,0.04415421048179269,0.009482851272082406,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Modern Standard Arabic into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.\nهل توجد مضيفات يتحدثن اليابانية ؟\nTranslation:'}]}]",True,,sau,False,None,None,None
Blobheart:command-r,قهوة بالكريمة و السكر، لو سمحت.,['قَهْوَة بِحَلِيبٍ وَسُكَّر ، مِنْ فَضْلِك .'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3e8502760>,1.0559717178170818,10.275212656215148,0.0052867136069578435,0.011027433909475803,0.4794146716594696,0.30083189345896244,0.14422322342732502,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Modern Standard Arabic into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.\nقهوة مع القشدة والسكر ، من فضلك .\nTranslation:'}]}]",True,,sau,False,None,None,None
Blobheart:command-r,فيه مضيفة تتكلم ياباني؟,['هل في مضيفات يتكلمّن ياباني؟'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3e8502670>,21.401603033752977,36.61519583958577,0.0014275061478720083,0.006646777968853712,0.21476663649082184,0.04415421048179269,0.009482851272082406,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Modern Standard Arabic into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.\nهل هناك مضيفات يتحدثن اليابانية ؟\nTranslation:'}]}]",True,,sau,False,None,None,None
Blobheart:command-r,ضيعت علامة الاستلام.,['فَقَدْتُ كَارْدَ الْمُطَالَبَةِ .'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3e8502580>,1.6504045595709425,9.389503496954266,0.000730661929327879,0.004823089111596346,0.15149252116680145,0.032164562260732055,0.004872690629104854,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Modern Standard Arabic into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.\nفقدت بطاقة المطالبة .\nTranslation:'}]}]",True,,sau,False,None,None,None
Blobheart:command-r,خلنا نجتمع عشان نناقش هذا اكثر.,['خلّنا نجتمع ونشوف .'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3e8502490>,14.448814886766836,22.378652345373197,0.16875783854293047,0.20424382388591766,0.8262567520141602,0.9724642588989809,0.8035051600077293,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Modern Standard Arabic into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.\nدعنا نجتمع لنبحث الأمر أكثر .\nTranslation:'}]}]",True,,sau,False,None,None,None
Blobheart:command-r,ابغى اشوف الميناء.,['أبغى أشوف الميناء .'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3e85023a0>,36.55552228545123,62.084894272394266,0.7358669657400725,0.98111891746521,0.7500283122062683,0.9928382583311759,0.7446568031899429,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Modern Standard Arabic into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.\nأريد أن أرى الميناء .\nTranslation:'}]}]",True,,sau,False,None,None,None
Blobheart:command-r,وين اقرب صيدلي؟,['وش أقرب صيدليه؟'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3e85022b0>,26.269098944241588,40.21828865578866,0.7568711248030482,0.7915224432945251,0.9562219381332397,0.8825175309320912,0.8438826238644456,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Modern Standard Arabic into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.\nأين أقرب صيدلية ؟\nTranslation:'}]}]",True,,sau,False,None,None,None
Blobheart:command-r,اعتقد انه مسرحي.,['أشوفه حلو .'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3e85021c0>,0.0,6.1787072243346,0.3554398232634348,0.39061471819877625,0.9099498987197876,0.8704074815614149,0.7920271996917548,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Modern Standard Arabic into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.\nأظن أنه بديع المنظر .\nTranslation:'}]}]",True,,sau,False,None,None,None
Blobheart:command-r,وش ينعزف اليوم في قاعة الاحتفالات؟,['وش بيقدموا في قاعة العروض اليوم؟'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3e85020d0>,12.689698066272173,34.27184797908121,0.48024203897685425,0.609992504119873,0.7872917056083679,0.8680193546460941,0.6833844382203983,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Modern Standard Arabic into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.\nماذا سيعرض في قاعة الحفلات الموسيقية اليوم ؟\nTranslation:'}]}]",True,,sau,False,None,None,None
Blobheart:command-r,خذني للمستشفى.,['ودّيني للمستشفى .'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3e8502040>,24.446151121745054,72.71698784348575,0.097280669530734,0.46395114064216614,0.20967869460582733,0.7953035466489382,0.16675820947673406,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Modern Standard Arabic into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.\nخذني إلى المستشفى .\nTranslation:'}]}]",True,,sau,False,None,None,None
Blobheart:command-r,اوه، ولا شيء. انت هنا، على كل حال.,['آه ياهو ، الشغلة سهلة ، انتِ هنا على كل حال .'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3e8502e20>,9.672649511413097,36.751921955557535,0.0657570736317874,0.15276870131492615,0.43043550848960876,0.9196410339500289,0.3958461560761903,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Modern Standard Arabic into Saudi Arabic. Output only the translation, do NOT output anything else before nor after it.\nآوه , الأمر بسيط ، هل أنت هنا ، على أية حال .\nTranslation:'}]}]",True,,sau,False,None,None,None
