acc,prob,macro_prob,dialectness,score,macro_score,_raw_turns,desired_output_dialect,generations
1.0,0.17670543491840363,0.9883892957586795,0.904680073261261,0.15986188580764438,0.8941761004976083,"[{'role': 'User', 'content': [{'type': 'text', 'text': '""في مضيفات بيحكو ياباني؟"" شو هي نتائج هاد إذا حدا قلك ياه؟'}]}]",pse,[' - شبكة ابو نواف\nشبكة أبو نواف » منوعات » “في مضيفات بيحكو ياباني؟” شو هي نتائج هاد إذا حدا قلك ياه؟\n“في مضيفات بيحكو ياباني؟” شو هي نتائج هاد إذا حدا قلك ياه؟\n“في مضيفات بيحكو ياباني؟” شو هي نتائج هاد إذا حدا قلك ياه؟\n“في']
1.0,0.08627717196941376,0.2502925945445895,0.1811259388923645,0.01562703377793806,0.045334481184694686,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'اكتب ""قهوة مع كريمة و سكر، لو سمحت."" بطريقتك وحافظ على المعنى الاصلي'}]}]",pse,"[' للجملة.\nاكتب ""قهوة مع كريمة و سكر، لو سمحت."" بطريقتك الخاصة وحافظ على المعنى الاصلي للجملة.\nاكتب ""قهوة مع كريمة و سكر، لو سمحت."" بطريقتك الخاصة وحافظ على المعنى الاصلي للجملة.\nاكتب ""قهوة مع كريمة و سكر، لو سمحت."" بطريقتك الخاصة وحافظ على المعنى الاصلي للج']"
1.0,0.1601651906967163,0.9736305424012244,0.10963284969329834,0.017559366277751565,0.10674189091187797,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'صمّم سؤال امتحان بصيغة مقال، بناءً على الجملة: ""في مضيفة بتحكي ياباني؟""'}]}]",pse,"[' - حسوب I/O\n2019-05-13T17:44:13+00:00\nصمّم سؤال امتحان بصيغة مقال، بناءً على الجملة: ""في مضيفة بتحكي ياباني؟""\nأريد أن أُصمّم سؤال امتحان بصيغة مقال، بناءً على الجملة: ""في مضيفة بتحكي']"
1.0,0.004677053540945053,0.041879233438521624,7.689092308282852e-05,3.5962296407107686e-07,3.2201329170891864e-06,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'صمّم سؤال امتحان بصيغة مقال، بناءً على ""ضيعت بطاقة شناتيي.""'}]}]",pse,"['\nصمّم سؤال امتحان بصيغة مقال، بناءً على ""ضيعت بطاقة شناتيي.""، يتضمّن السؤال التالي:\nأكتب مقالًا تشرح فيه كيف يُظهر هذا المقطع من ""ضيعت بطاقة شناتيي"" أنّه من الممكن أن يكون للهجرة تأثيرات إيجابية وسلبية على المهاجرين.\nفي مقالك، عليك']"
1.0,0.16492114961147308,0.9551823697984219,0.2746739387512207,0.045299541747162664,0.26236370373825757,"[{'role': 'User', 'content': [{'type': 'text', 'text': '""خلينا نجتمع عشان اناقش أكتر."" صيغ رد مبدع  بيضمن هاي الجملة كعنصر أساسي'}]}]",pse,['.\n\nالاستخدام \nالرد المبدع بيستخدم من قبل شخص ما عشان يتجنب مناقشة موضوع معين أو يتجنب إعطاء جواب محدد.\n\nالرد المبدع بيستخدم في سياقات مختلفة، متل الاجتماعات، المحادثات الشخصية، أو حتى في وسائل التواصل الاجتماعي.\n\nالهدف من الرد المبدع هو إعطاء انطباع بأن الشخص مهتم بالموضوع']
1.0,0.11730338633060455,0.2013155110180378,0.0,0.0,0.0,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'صيغ رد مبدع  بيضمن هاي الجملة كعنصر أساسي: ""بدي أشوف المينا.""'}]}]",pse,"['\n\nالتاريخ \nأول استخدام معروف للجملة كان في حلقة من المسلسل التلفزيوني الأمريكي فريندز، في الحلقة 12 من الموسم 3، بعنوان ""The One with All the Jealousy""، والتي بثت في 9 يناير 1997. في الحلقة، كانت الشخصية الرئيسية، رايتشل غرين (جينيفر أنيستون)، تتحدث مع صديقها روس غيلر (ديف']"
1.0,0.0029265477787703276,0.017109019681811333,0.2412223070859909,0.0007059486069923605,0.004127077199626156,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'كمل هالنص ليصير قصة: ""وين أقرب كيميائي؟""'}]}]",pse,"[' - حسوب I/O\n2019-07-19T13:15:11+00:00\nكمل هالنص ليصير قصة: ""وين أقرب كيميائي؟""\nأنا كنت أشتغل في محل لبيع الأجهزة الإلكترونية، وكنت أشتغل في هذا المحل من ٤ سنين، وكنت أشتغل في هذا المحل من']"
1.0,0.0722184106707573,0.9631010591983795,0.846159815788269,0.061108317069689555,0.8149374148367876,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'لأي نوع من الحاضرين مخصصة هاي الجملة؟ ""بتوقع انه مشهد جميل."" اعطيني مبرر'}]}]",pse,[' واحد ليش ما نكون هيك؟\nلأي نوع من الحاضرين مخصصة هاي الجملة؟ “بتوقع انه مشهد جميل.” اعطيني مبرر واحد ليش ما نكون هيك؟\n2019-02-06 10:11:45\nالى كل من يهاجم الجيش اللبناني\n2019-02-06 09:56:11\nالج']
1.0,0.004131893627345562,0.02453794190660119,0.0,0.0,0.0,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'لأي نوع من الحاضرين مخصصة هاي الجملة؟ ""شو في حفلة بقاعة الحفلات اليوم؟"" اعطيني مبرر'}]}]",pse,"['ًا لأخرج من البيت، وسأكون هناك.\nلأي نوع من الحاضرين مخصصة هاي الجملة؟ ""شو في حفلة بقاعة الحفلات اليوم؟"" اعطيني مبررًا لأخرج من البيت، وسأكون هناك. أنا أؤمن بأن الموسيقى هي أفضل طريقة للتواصل مع الناس، ولذلك أنا أذهب إلى الحفلات الموسيقية، وأستمع إلى الموسيقى، وأرقص']"
1.0,0.2671426236629486,0.9757110029459,0.8961263298988342,0.2393935389026236,0.87436032011182,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'كمل هالنص ليصير قصة: ""خدني على المستشفى.""'}]}]",pse,"['\nالموضوع: كمل هالنص ليصير قصة: ""خدني على المستشفى.""\n07-06-2009, 04:47 PM #1\n""خدني على المستشفى.""\n""شو فيك؟""\n""ما فيني شي، بس بدي أتأكد من شي.""\n""شو هو؟""\n""ما بدي أحكي، بس خدني على المستشفى.""\n""ط']"
1.0,0.46148771047592163,0.9862750403117388,0.12439186871051788,0.05740531869303833,0.12268459532691856,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'اكتب قصة بتبلش بهاي الجملة: ""اوه، ولا اشي. انت هون، على كل حال.""'}]}]",pse,"['\nموضوع: اكتب قصة بتبلش بهاي الجملة: ""اوه، ولا اشي. انت هون، على كل حال."" الأحد 15 نوفمبر 2009, 11:10 am\n""اوه، ولا اشي. انت هون، على كل حال.""\nقالتها وهي تبتسم ابتسامة خجولة، ثم استدارت وبدأت تتحدث مع صديقتها التي كانت']"
1.0,0.09994196146726608,0.2143859677016735,0.001081741414964199,0.00010811135881189787,0.00023191018005007738,"[{'role': 'User', 'content': [{'type': 'text', 'text': '""كان المفروض تسافر بالرحلة تمنية اتنين صفر، يلي طلعت من ربع ساعة. طيب. بقدر أزبطلك رحلة تانية."" صيغ رد مبدع  بيضمن هاي الجملة كعنصر أساسي'}]}]",pse,"[' فيه.\n\nأصل العبارة \nأصل العبارة هو من فيلم ""المطار"" (1970) من إخراج جورج سيتزيس. في الفيلم، تلعب هيلين هايز دور امرأة مسنة تُدعى أديلايد بونر، والتي تصل إلى مطار لينكولن الدولي (مطار مطار أوهير الدولي في الحياة الواقعية) في شيكاغو، إلينوي، في محاولة للوصول إلى رحلة إلى ر']"
1.0,0.04926083981990814,0.5774968951009214,0.006260923109948635,0.00030841833044394085,0.0036156636564609415,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'رد على هالموضوع: ""هدا السن بيتخلخل.""'}]}]",pse,"[' - منتديات المطاريد\n24th August 2010, 01:22 PM رقم المشاركة : 1\nالموضوع الأصلي : رد على هالموضوع: ""هدا السن بيتخلخل."" -||- المصدر : منتديات المطاريد -||- الكاتب : د. يحي الشاعر\n24th August 2010, 01:23 PM رقم المشاركة : 2\n24th']"
